CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO;PUNTOS;DENUNCIANTE;HECHO;VEL_LIMITE;VEL_CIRCULA;DIRECCION_ORIGINAL;CLASE_VIAL;VIAL;NOMINAL;ORDINAL;CALIFICADOR;POBLACION;PROVINCIA;CODIGO_VIAL
LEVE      ;AV DR. FED. RUBIO Y GALI 84             ;7;2018;14.32;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;PASEO BAJO DE LA VIRGEN DEL PUERTO S/N 000000 ;PASEO;BAJO DE LA VIRGEN DEL PUERTO;S/N;0;  ;MADRID                                                                ;MADRID                   ;795400
LEVE      ;CL SINESIO DELGADO 40                   ;7;2018;18.47;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;PASEO BAJO DE LA VIRGEN DEL PUERTO S/N 000000 ;PASEO;BAJO DE LA VIRGEN DEL PUERTO;S/N;0;  ;MADRID                                                                ;MADRID                   ;795400
LEVE      ;AV HISPANIDAD S/N                       ;7;2018;14.39;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;PASEO BAJO DE LA VIRGEN DEL PUERTO S/N 000000 ;PASEO;BAJO DE LA VIRGEN DEL PUERTO;S/N;0;  ;MADRID                                                                ;MADRID                   ;795400
LEVE      ;CL RIBADAVIA 27                         ;7;2018;09.26;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CUESTA SAN VICENTE NUM 000003 ;CUESTA;SAN VICENTE;NUM;3;  ;MADRID                                                                ;MADRID                   ;687515
GRAVE     ;AV BETANZOS 2                           ;7;2018;14.25; 200.00;SI;0;POLICIA MUNICIPAL   ;CIRCULAR MARCHA ATRÁS DE FORMA ANTIRREGLAMENTARIA.                                                                           ;80;130;CALLE BAILEN NUM 000006 ;CALLE;BAILEN;NUM;6;  ;MADRID                                                                ;MADRID                   ;88200
LEVE      ;CL MARIA AUXILIADORA 2                  ;7;2018;19.17;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE BAILEN NUM 000008 ;CALLE;BAILEN;NUM;8;  ;MADRID                                                                ;MADRID                   ;88200
LEVE      ;AV MONFORTE DE LEMOS 172                ;7;2018;09.33;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE BAILEN NUM 000012 ;CALLE;BAILEN;NUM;12;  ;MADRID                                                                ;MADRID                   ;88200
LEVE      ;PO INFANTA ISABEL 25                    ;7;2018;09.37;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;PLAZA MARINA ESPAÑOLA NUM 000009 ;PLAZA;MARINA ESPAÑOLA;NUM;9;  ;MADRID                                                                ;MADRID                   ;482500
LEVE      ;AV PABLO IGLESIAS 89                    ;7;2018;19.27;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE BIOMBO NUM 000005 ;CALLE;BIOMBO;NUM;5;  ;MADRID                                                                ;MADRID                   ;106900
LEVE      ;CL FINISTERRE 52                        ;7;2018;10.30;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE BIOMBO NUM 000003 ;CALLE;BIOMBO;NUM;3;  ;MADRID                                                                ;MADRID                   ;106900
LEVE      ;AV ASTURIAS 39                          ;7;2018;08.37;  90.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE FOMENTO NUM 000010 ;CALLE;FOMENTO;NUM;10;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL CARLOS LATORRE 19                    ;7;2018;13.48;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FOMENTO NUM 000012 ;CALLE;FOMENTO;NUM;12;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL CAROLINAS 2                          ;7;2018;15.33;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FOMENTO NUM 000014 ;CALLE;FOMENTO;NUM;14;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL SOR ANGELA DE LA CRUZ 22             ;7;2018;20.04;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FOMENTO NUM 000016 ;CALLE;FOMENTO;NUM;16;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL PUERTO DE MASPALOMAS 8               ;7;2018;09.19;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE FOMENTO NUM 000018 ;CALLE;FOMENTO;NUM;18;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL DOCTOR RAMON CASTROVIEJO 5           ;7;2018;10.35; 200.00;SI;3;POLICIA MUNICIPAL   ;EFECTUAR UN CAMBIO DE SENTIDO PROHIBIDO.                                                                                     ;80;130;CALLE FOMENTO NUM 000020 ;CALLE;FOMENTO;NUM;20;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL INFANTA MERCEDES 64                  ;7;2018;20.38;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FOMENTO NUM 000022 ;CALLE;FOMENTO;NUM;22;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;AV MONFORTE DE LEMOS 173                ;7;2018;16.01;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FOMENTO NUM 000024 ;CALLE;FOMENTO;NUM;24;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL SOR ANGELA DE LA CRUZ 8              ;7;2018;19.36;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FOMENTO NUM 000026 ;CALLE;FOMENTO;NUM;26;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;AV HISPANIDAD S/N                       ;7;2018;19.48;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FOMENTO NUM 000028 ;CALLE;FOMENTO;NUM;28;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;AV MONFORTE DE LEMOS 167                ;7;2018;20.12;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FOMENTO NUM 000030 ;CALLE;FOMENTO;NUM;30;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL PEDRO RICO F0                        ;7;2018;17.10;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE FOMENTO NUM 000032 ;CALLE;FOMENTO;NUM;32;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL SOR ANGELA DE LA CRUZ 2              ;7;2018;11.24;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;   ;CALLE FOMENTO NUM 000034 ;CALLE;FOMENTO;NUM;34;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL CONDE DE LA CIMERA 1                 ;7;2018;12.01;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;   ;CALLE FOMENTO NUM 000036 ;CALLE;FOMENTO;NUM;36;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL VASCOS 6                             ;7;2018;17.17;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;   ;CALLE FOMENTO NUM 000038 ;CALLE;FOMENTO;NUM;38;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL SOR ANGELA DE LA CRUZ 24             ;7;2018;12.51;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;   ;CALLE FOMENTO NUM 000040 ;CALLE;FOMENTO;NUM;40;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;AV MONFORTE DE LEMOS 153post            ;7;2018;17.43;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;   ;   ;CALLE FOMENTO NUM 000013 ;CALLE;FOMENTO;NUM;13;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;PO CASTELLANA 101                       ;7;2018;13.15;  90.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;   ;   ;CALLE FOMENTO NUM 000017 ;CALLE;FOMENTO;NUM;17;  ;MADRID                                                                ;MADRID                   ;299200
LEVE      ;CL ORENSE 69                            ;7;2018;13.03;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;   ;   ;CALLE FOMENTO NUM 000019 ;CALLE;FOMENTO;NUM;19;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL ORENSE 69                            ;7;2018;12.56; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;83;CALLE FOMENTO NUM 000021 ;CALLE;FOMENTO;NUM;21;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL FRANCISCO GERVAS 10                  ;7;2018;14.01; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;87;CALLE FOMENTO NUM 000023 ;CALLE;FOMENTO;NUM;23;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;M 30 CALZADA 1 M 23                     ;7;2018;14.43; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;77;CALLE FOMENTO NUM 000025 ;CALLE;FOMENTO;NUM;25;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL PEDRO RICO 1                         ;7;2018;00.00; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;100;CALLE FOMENTO NUM 000027 ;CALLE;FOMENTO;NUM;27;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;AV BETANZOS 52                          ;7;2018;00.03; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;76;CALLE FOMENTO NUM 000029 ;CALLE;FOMENTO;NUM;29;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;JULIO MERINO 25                         ;7;2018;00.11; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;80;CALLE FOMENTO NUM 000031 ;CALLE;FOMENTO;NUM;31;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL ROSARIO PINO 7                       ;7;2018;00.17; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;81;CALLE FOMENTO NUM 000033 ;CALLE;FOMENTO;NUM;33;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;PO CASTELLANA 151                       ;7;2018;00.28; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;83;CALLE FOMENTO NUM 000035 ;CALLE;FOMENTO;NUM;35;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL LA BAÑEZA 14post                     ;7;2018;00.31; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;76;CALLE FOMENTO NUM 000037 ;CALLE;FOMENTO;NUM;37;  ;MADRID                                                                ;MADRID                   ;299200
GRAVE     ;CL GUZMAN EL BUENO 78                   ;7;2018;00.41; 100.00;SI;0;POLICIA MUNICIPAL   ;SOBREPASAR LA VELOCIDADMÁXIMA EN VÍAS LIMITADAS EN 60 km/h O MÁS.                                                            ;70;76;CALLE GRAN VIA NUM 000069 ;CALLE;GRAN VIA;NUM;69;  ;MADRID                                                                ;MADRID                   ;342950
LEVE      ;AV MONFORTE DE LEMOS 32                 ;7;2018;16.33;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE MAZARREDO NUM 000006 ;CALLE;MAZARREDO;NUM;6;  ;MADRID                                                                ;MADRID                   ;498600
GRAVE     ;CL PEDRO RICO 4                         ;7;2018;13.43; 200.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN CARRIL DE CIRCULACION.                                                                                         ;80;130;CALLE MAZARREDO NUM 000008 ;CALLE;MAZARREDO;NUM;8;  ;MADRID                                                                ;MADRID                   ;498600
LEVE      ;CL PEDRO RICO 6                         ;7;2018;17.30;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE MAZARREDO NUM 000010 ;CALLE;MAZARREDO;NUM;10;  ;MADRID                                                                ;MADRID                   ;498600
LEVE      ;CL PEDRO RICO 6                         ;7;2018;18.19;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE MAZARREDO NUM 000012 ;CALLE;MAZARREDO;NUM;12;  ;MADRID                                                                ;MADRID                   ;498600
LEVE      ;CL SARRIA 56post                        ;7;2018;20.46;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE MANZANARES NUM 000006 ;CALLE;MANZANARES;NUM;6;  ;MADRID                                                                ;MADRID                   ;468300
